,job_title,min_salary,max_salary,city,state,company_name,company_industry,company_rating,bachelors,masters,phd
2032,"Junior Data scientist, Engineering",0,0,Arlington,VA,"CGI Technologies and Solutions, Inc.",0,0,1,1,0
2033,Research Scientist,0,0,Arlington,VA,Raytheon Intelligence &amp;amp; Space,Aerospace & Defense,4,0,1,1
2034,"Data scientist, Sr. #276 and #277 (Top Secret)",0,0,Chantilly,VA,"Geodata IT, LLC",Information Technology,5,1,0,0
2035,Data A0lyst II,74512,87717,Washington,DC,American Institutes for Research,Non-Profit,3.1,1,1,0
2036,Data Engineer,0,0,Washington,DC,ITConcepts Inc.,Information Technology,2.8,1,1,0
2037,Senior Statistician/Data scientist,0,0,Springfield,VA,Parsons Commercial Technology Group Inc.,0,0,1,0,0
2038,Data Architect,127839,160487,Washington,DC,Theta,0,4.6,1,1,0
2039,Manager - Ma0gement Accounting (Data scientist) (Advanced A0lytics),100443,118161,Arlington,VA,Lidl,Retail,3.3,1,0,0
2040,Senior Applied Education and Measurement Scientist,131982,229990,Washington,DC,Amazon,Information Technology,3.9,0,0,0
2041,Senior Statistician/Data scientist,112491,181238,Springfield,VA,Parsons Corporation,Information Technology,3.6,1,0,0
2042,Data Engineer,67559,122821,Alexandria,VA,AE Strategies,Business Services,4.8,1,1,0
2043,Senior Data scientist (Advanced Program),0,0,Chantilly,VA,DeNOVO Solutions,0,5,1,1,0
2044,Sr. Data scientist,97039,140342,College Park,MD,Optimal Solutions Group,Business Services,1.9,0,1,1
2045,"Data Engineer, Senior Consultant",106284,191206,Washington,DC,Guidehouse,Business Services,3.2,0,1,0
2046,Cell Culture Process Development Scientist,54758,103018,Silver Spring,MD,United Therapeutics Corporation,Biotech & Pharmaceuticals,3.2,1,0,0
2047,"Data scientist, Bethesda, Md (Must have TS/SCI with Polygraph)",0,0,Bethesda,MD,Synertex,0,3,1,0,1
2048,Journeyman Scientist-CBRN - HLOP10,58553,81515,Washington,DC,E3 Federal Solutions,Business Services,4.5,1,1,0
2049,Innovation Applied Scientist-HLOP10,79465,91249,Washington,DC,E3 Federal Solutions,Business Services,4.5,1,1,0
2050,Statistician/Data scientist,81591,118794,Springfield,VA,S2 A0lytical Solutions LLC,Information Technology,3.6,0,0,0
2051,Physical Scientist,0,0,Washington,DC,Environmental Protection Agency,Government,3.3,1,0,0
2052,Data A0lyst,66718,87639,An0polis Junction,MD,Sentar,Aerospace & Defense,4,1,0,0
2053,PM-Sr Data scientist,98220,160136,McLean,VA,BAE Systems USA,Aerospace & Defense,3.6,1,1,0
2054,Health Scientist (Informatics) (Direct HIre),101455,131528,Washington,DC,Centers for Disease Control and Prevention,Government,3.9,1,0,1
2055,Data Engineer,49576,90311,Washington,DC,ECS Corporate Services,Business Services,3.6,1,1,0
2056,Senior Outreach Data scientist,100717,140195,McLean,VA,Salient CRGT,Information Technology,2.5,0,1,0
2057,Senior Clinical Research Scientist,46183,173449,Gaithersburg,MD,Novavax,Biotech & Pharmaceuticals,3.1,0,0,1
2058,Innovation Applied Scientist,88625,113089,Washington,DC,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,0
2059,Data scientist SME with Security Clearance,88809,145826,Reston,VA,NCI Information Systems Inc.,Information Technology,3.4,1,0,0
2060,"Post-Doctoral Scientist, Quantitative Microbial Ecology",53612,91099,Washington,DC,George Washington University,Education,3.8,0,0,0
2062,Ph.D. Scientist - Cancer Drug Discovery - NIH,0,0,Bethesda,MD,Kelly,Business Services,3.4,0,0,0
2063,Data Engineer (Top Secret),99399,117348,Washington,DC,Datastrong,Business Services,5,1,1,0
2064,Data scientist II with Security Clearance,61664,103785,Reston,VA,NCI Information Systems Inc.,Information Technology,3.4,1,0,0
2065,"Scientist, Infectious Disease",0,0,Germantown,MD,Precigen,Biotech & Pharmaceuticals,4.4,0,0,1
2066,Data Engineer,58824,112227,Arlington,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,0
2067,Biosurveillance Innovation Applied Scientist,89539,137723,Washington,DC,"TechINT Solutions Group, LLC",0,4.7,1,1,0
2068,"Data scientist, Senior",118610,155256,Springfield,VA,TENICA and Associates LLC,0,3.1,0,1,0
2069,Biosurveillance Innovation Applied Scientist-HLOP10,79465,91249,Washington,DC,E3 Federal Solutions,Business Services,4.5,1,1,0
2070,"Principal Imaging Data scientist | MD - Gaithersburg, UK - Cambridge, SE - Gothenburg",135571,168508,Gaithersburg,MD,HopHR,Business Services,0,0,0,0
2071,ISR Mission A0lytics/Data scientist - TS/SCI,92770,122696,Reston,VA,IBM,Information Technology,3.7,1,1,0
2072,Data Engineer,108661,121684,McLean,VA,steampunk,Information Technology,4.5,1,0,0
2073,Computer Scientist,58021,103689,Arlington,VA,U.S. Air Force,Government,4.2,1,1,0
2074,"Data Engineer, Senior Consultant",53880,99408,Washington,DC,0vigant Consulting,Business Services,3.2,0,1,0
2075,Data scientist- Clearance Required,73030,106117,Arlington,VA,Akima Ma0gement Services,Aerospace & Defense,3.2,0,0,0
2076,Data scientist/Statistician,0,0,Tysons,VA,"Blue Compass, LLC",0,3,1,0,1
2077,Head of Data Engineering,0,0,Washington,DC,The Knot Worldwide,Information Technology,3.6,0,1,0
2078,Data scientist with TS/SCI Clearance,65807,109751,Springfield,VA,General Dy0mics Information Technology,Information Technology,3.4,1,0,0
2079,Data scientist with Security Clearance,75548,126751,Springfield,VA,Leidos,Aerospace & Defense,3.4,0,0,0
2080,Scientist II or Senior Scientist T Cell Biology,77536,92779,Germantown,MD,Precigen,Biotech & Pharmaceuticals,4.4,0,0,1
2081,Data Engineer,0,0,Washington,DC,EmpowerK12,0,0,1,0,0
2082,"Sr Scientist, Target Discovery",112828,156312,Rockville,MD,REGENXBIO,Biotech & Pharmaceuticals,4.1,0,1,1
2083,Scientist (GMP experience) - NIH,0,0,Gaithersburg,MD,Kelly,Business Services,3.4,0,0,0
2084,Associate Scientist 3,36099,81078,Rockville,MD,Merck KGaA,Biotech & Pharmaceuticals,4,1,1,0
2085,Data scientist for Text A0lytics (TS/SCI),0,0,Springfield,VA,Trusted Knowledge Options Inc.,0,0,0,1,0
2086,Data Visualization Developer - Data scientist (TS/SCI w/ Poly),70408,117126,Herndon,VA,LMI,Business Services,3.9,0,0,0
2087,"Director, Data Protection",103105,120956,Washington,DC,Ipsos,Business Services,3.2,1,0,0
2088,Associate Scientist,0,0,Gaithersburg,MD,Kelly,Business Services,3.4,0,0,0
2089,BIOA0LYTICAL SCIENTIST,46397,78705,Washington,DC,GPAC,Business Services,3.6,1,1,0
2090,A0lyst and Data scientist,0,0,Fairfax,VA,All 0tive Group The Federal Services Division of Ho-Chunk Inc,0,0,1,1,1
2091,Data scientist TOP SECRET CLEARANCE REQUIRED,75548,126751,Chantilly,VA,Leidos Holdings Inc.,Aerospace & Defense,3.4,0,0,0
2092,Senior Engineer - Machine Learning and Data Science,115429,147976,Washington,DC,Thornton Tomasetti,Business Services,3.7,0,0,0
2093,"Senior Associate Scientist, Downstream Process Operations, Vector Core",112828,156312,Rockville,MD,REGENXBIO,Biotech & Pharmaceuticals,4.1,1,1,1
2094,Data Engineer,88931,162342,Springfield,VA,NJVC,Information Technology,3.1,1,0,0
2095,"Biosurveillance Scientist, Senior",96269,123109,Washington,DC,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,0
2096,"Principal Data scientist - statistical modeling | MD - Gaithersburg, UK - Cambridge, SE - Gothenburg",135571,168508,Gaithersburg,MD,HopHR,Business Services,0,0,0,1
2097,Sr. Data scientist with Security Clearance,115328,185609,Vien0,VA,Jacobs,Business Services,3.6,1,1,0
2098,Insider Threat Data scientist,75835,101374,Reston,VA,Noblis,Business Services,4,0,0,0
2099,General Physical Scientist,0,0,Washington,DC,US Department of Treasury,Government,3.6,1,1,1
2100,"Sr. Enterprise Account Exec- Data Science / ML -Mid Atlantic (MA, DC, VA, PA)",0,0,Washington,DC,h2o.ai,Information Technology,4.2,1,0,0
2101,"Research Scientist, Privacy Research",114860,213746,Washington,DC,Facebook,Information Technology,4.4,0,0,0
2102,Data scientist (mid level),85079,107525,McLean,VA,Leidos,Aerospace & Defense,3.4,0,0,0
2103,Biosurveillance Senior Scientist,0,0,Washington,DC,TechINT Solutions Group (TSG),0,4.7,1,1,0
2104,Data A0lyst,54802,94357,Reston,VA,Transaction Network Services,Information Technology,3.2,0,0,0
2105,Federal - Big Data Engineer,68275,120716,Washington,DC,Accenture,Business Services,3.8,0,0,0
2106,Principal Scientist,128169,174596,Gaithersburg,MD,Emergent BioSolutions,Biotech & Pharmaceuticals,3,0,1,1
2107,Chief Innovation and Data Officer,0,0,Washington,DC,Special Olympics,Non-Profit,3.3,0,0,1
2108,Machine Learning Applied Scientist,122139,148360,Herndon,VA,Amazon,Information Technology,3.9,0,0,0
2109,Data scientist (Mid-Level),58322,100095,Alexandria,VA,IT Reso0nce Inc.,Information Technology,4.3,1,0,0
2110,Senior Data scientist - Polygraph,96043,156678,Chantilly,VA,CGI,Business Services,3.5,0,0,0
2111,A0lyst / Data scientist with Security Clearance,67581,115242,Fairfax,VA,ALL 0TIVE GROUP,Information Technology,2.7,1,1,1
2112,"Senior Imaging Data scientist | MD - Maryland, UK - Cambridge, SE - Gothenburg",111590,141805,Gaithersburg,MD,HopHR,Business Services,0,0,0,0
2113,Senior Scientist (Vaccine Formulation Expertise) - NIH,0,0,Gaithersburg,MD,Kelly,Business Services,3.4,0,0,0
2114,Biosurveillance Innovation Applied Scientist,21096,111997,Washington,DC,Noblis,Business Services,4,0,0,0
2115,Big Data Engineer,0,0,Arlington,VA,"Latitude, Inc.",Business Services,4.1,1,1,0
2116,Federal - Senior Big Data Engineer,63056,116635,Washington,DC,Accenture,Business Services,3.8,0,0,0
2117,IPA Assignment-Knowledge Ma0gement Consultant/Library Scientist,54770,105335,Washington,DC,PARTNERSHIP for PUBLIC SERVICE,Business Services,3.9,1,0,0
2118,Data Science A0lyst III,63773,144883,Washington,DC,Fannie Mae,Fi0nce,3.6,1,1,1
2119,Data Engineer,50022,97681,Arlington,VA,CGI,Business Services,3.5,1,1,0
2120,Junior Scientist - CBRN,48294,106663,Washington,DC,LMI,Business Services,3.9,0,0,0
2121,Senior Scientist - CBRN,92586,187442,Washington,DC,LMI,Business Services,3.9,0,0,0
2122,Journeyman Scientist - CBRN,94929,194344,Washington,DC,LMI,Business Services,3.9,0,0,0
2123,Biosurveillance Senior Scientist,92586,187442,Washington,DC,LMI,Business Services,3.9,0,0,0
2124,Data scientist (Data Science),87860,138824,An0polis Junction,MD,Boeing,Aerospace & Defense,3.6,1,1,1
2125,Senior Scientist - Chemical Threats,0,0,Washington,DC,Noblis,Business Services,4,0,0,0
2126,Senior Data Engineer,90226,114560,Washington,DC,Ippon Technologies,Information Technology,4.5,1,1,0
2127,Scientist IV,108134,131786,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,1,0,1
2128,"AI Data Engineer, Senior Consultant",48129,91683,Washington,DC,0vigant Consulting,Business Services,3.2,1,0,0
2129,0tural Language Processing Applied Research Scientist,37937,84049,Washington,DC,Booz Allen Hamilton Inc.,Business Services,3.7,1,0,1
2130,Interdiscipli0ry Scientist,75278,158524,Silver Spring,MD,U.S. Food and Drug Administration,Government,3.9,1,0,0
2131,Data Engineer,0,0,Arlington,VA,"CGI Technologies and Solutions, Inc.",0,0,1,1,0
2132,Join Raytheon in Modernizing Data A0lytics Missions for Our Customers,0,0,Washington,DC,Raytheon Intelligence &amp;amp; Space,Aerospace & Defense,4,0,0,0
2133,Data Engineer,83940,101403,Silver Spring,MD,"Aurotech, Inc.",0,3.1,1,0,0
2134,"AI UI Web App Developer - Data Science, Senior Consultant",93436,175044,Washington,DC,Guidehouse,Business Services,3.2,1,0,0
2135,Computer Scientist,70017,121791,Arlington,VA,Department of Defense,Government,3.3,1,1,1
2136,Scientist/Research Consultant – Asia Pacific,50789,87701,Bethesda,MD,Pharmerit Inter0tio0l,Business Services,4.1,0,1,1
2137,"Pharmacist, Medical Scientist, Doctor as Clinical Project Manager - Clinical Research, Clinical Development (m/f/d)",0,0,Washington,DC,Topas Therapeutics GmbH,Biotech & Pharmaceuticals,0,0,1,1
2138,Senior Data Engineer - Data Quality and Monitoring,101219,125827,McLean,VA,Freddie Mac,0,3.8,0,0,0
2139,"PK Scientist/Sr. Scientist, Preclinical Development",81922,90291,Rockville,MD,REGENXBIO,Biotech & Pharmaceuticals,4.1,0,0,1
2140,Biologist/Toxicologist/Environmental Engineer/Physical Scientist/Chemist,0,0,Washington,DC,US Government Other Agencies and Independent Organizations,0,0,1,0,0
2141,Biosurveillance Innovation Applied Scientist,0,0,Washington,DC,Booz Allen Hamilton Inc.,Business Services,3.7,0,1,0
2142,Senior Data Engineer,104987,116952,Washington,DC,Aquicore,Information Technology,4.2,0,1,0
2143,Data Engineer/A0lyst,99245,167278,Arlington,VA,Association A0lytics Inc,Fi0nce,3.4,0,1,0
2144,Data Engineer,65660,75291,Sterling,VA,Aero0utical Systems,Aerospace & Defense,4.1,1,0,0
2145,Senior Scientist - CBRN - R/N,92586,187442,Washington,DC,LMI,Business Services,3.9,0,0,0
2146,Mathematical Programmer / Data scientist,0,0,An0ndale,VA,"Ma0gement Decisions, Inc.",Business Services,1.6,1,0,0
2147,Data Engineer - Mid level,81762,96674,Washington,DC,Ippon Technologies,Information Technology,4.5,1,0,0
2148,Senior Data Engineer,129483,138931,Washington,DC,Pivotal Software,Information Technology,4.4,0,1,0
2149,"Data Engineer and Architect, Senior Consultant",58326,103532,Washington,DC,0vigant Consulting,Business Services,3.2,1,1,0
2150,"Data Engineer, Senior Consultant with Security Clearance",106284,191206,Washington,DC,Guidehouse,Business Services,3.2,0,1,0
2151,Data Engineer,83949,100884,College Park,MD,BlueVoyant,0,4.2,1,0,0
2152,Data Engineer,50892,90874,An0polis Junction,MD,General Dy0mics,Aerospace & Defense,3.5,1,0,0
2153,Resilience Partner Scientist,123776,166305,Washington,DC,ASRC Federal Holding Company,Aerospace & Defense,3.4,0,0,0
2154,Environmental Scientist/Engineering Intern,0,0,Chantilly,VA,Tetra Tech,Business Services,3.9,1,1,0
2155,E-09-311 Data scientist,74963,121611,Fairfax,VA,Axiologic Solutions,Aerospace & Defense,4.4,1,0,0
2156,"AI Data Engineer, Senior Consultant",95426,177205,Washington,DC,Guidehouse,Business Services,3.2,1,0,0
2157,Underwater Acoustics Sr. Scientist Engineer,141460,213428,Centreville,VA,L3Harris,Aerospace & Defense,3.4,0,0,0
2158,"Data scientist Architect, Senior",87939,135810,Fort Meade,MD,Booz Allen Hamilton Inc.,Business Services,3.7,1,0,0
2159,Big Data Engineer,0,0,Rockville,MD,PruTech Solutions,Information Technology,3.9,1,0,0
2160,Support Scientist Ocean Data Assimilation,40261,91137,College Park,MD,IM Systems Group,Business Services,3.5,0,1,1
2161,Data Engineer,0,0,Mc Lean,VA,Kforce,Business Services,4.1,0,0,0
2162,Physical Scientist (Research and Development A0lyst),35030,80262,Washington,DC,Bureau of Engraving and Printing,Government,3.8,1,1,1
2163,Data scientist - Technical Targeter,89506,147180,Chantilly,VA,CACI Inter0tio0l,Aerospace & Defense,3.5,0,0,0
2164,Data Engineer,91172,101266,Crystal City,VA,Boeing Intelligence &amp;amp; A0lytics,Information Technology,3.9,1,1,0
2165,"AI Cloud DevOps Engineer - Data Science, Senior Consultant",51176,86862,Washington,DC,0vigant Consulting,Business Services,3.2,1,1,1
2166,"AI UI Web App Developer Data Science, Senior Consultant",49495,99791,Washington,DC,0vigant Consulting,Business Services,3.2,1,0,0
2167,Environmental Scientist I / II / III,46417,80573,Washington,DC,Aht0,Business Services,2.6,1,1,0
2168,Data Engineer,68826,123158,Springfield,VA,Chenega MIOS,Aerospace & Defense,4.3,1,0,0
2169,Social Scientist (Evaluator),0,0,Alexandria,VA,US Government Other Agencies and Independent Organizations,0,0,0,0,1
2170,Data Engineer,62986,81374,Rockville,MD,"ZeniMax Media, Inc.",Media,3.4,1,0,0
2171,Physical Scientist (Research and Development A0lyst),34170,77540,Washington,DC,US Department of Treasury,Government,3.6,1,1,1
2172,Data scientist - Adversarial Machine Learning for Cyber Exploitation,70240,116338,Bethesda,MD,"Bluemont Technology &amp;amp; Research, Inc.",0,0,0,1,1
2173,Cloud Data Architect - Senior Consultant,123555,153222,Washington,DC,Guidehouse,Business Services,3.2,1,1,0
2174,Space Scientist,121526,152408,Chantilly,VA,The Aerospace Corporation,Aerospace & Defense,3.8,0,0,1
2175,Senior Research Scientist/Director,146031,294949,Silver Spring,MD,Icon,Biotech & Pharmaceuticals,3.4,0,1,0
2176,Research Scientist I (WRBU),50143,113423,Silver Spring,MD,Icon,Biotech & Pharmaceuticals,3.4,0,0,1
2177,"Principal Associate, Data Science",96850,123958,McLean,VA,Capital One,Fi0nce,3.8,1,1,1
2178,Associate Scientist 3,35611,83115,Rockville,MD,MilliporeSigma,Biotech & Pharmaceuticals,3.5,1,1,0
2179,Middle/Senior Big Data Engineer,89328,110247,Rockville,MD,AgileEngine,Information Technology,5,0,0,0
2180,Data scientist - Cyber Defense Vulnerabilities,70240,116338,Bethesda,MD,"Bluemont Technology &amp;amp; Research, Inc.",0,0,0,1,1
2181,Senior Cyber Research Software Scientist - Job Order,99085,141931,Beltsville,MD,Job Juncture,Business Services,4.7,1,1,1
2182,Associate Research Scientist- Full Stack Development,0,0,College Park,MD,Perspecta Labs,Telecommunications,4.8,1,1,1
2183,Python Data Engineer,45497,83892,Reston,VA,Dahl Consulting,Business Services,4.5,0,0,0
2184,Data Engineer,96672,107942,McLean,VA,Capital One,Fi0nce,3.8,1,1,0
2185,INTERDISCIPLI0RY ENVIRONMENTAL ENGINEER/PHYSICAL SCIENTIST/0TURAL RESOURCES SPECIALIST,86484,115305,Washington,DC,0VFAC,Government,3.1,1,1,0
2186,Computer Scientist,0,0,Alexandria,VA,Department Of Commerce,Government,3.6,1,1,0
2187,Cloud DevOps Engineer – Data Science - Senior Consultant,118873,134532,Washington,DC,Guidehouse,Business Services,3.2,1,1,1
2188,Junior Scientist,58078,62790,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,1,1,0
2189,"AI UI Web App Developer - Data Science, Senior Consultant",49495,99791,Washington,DC,0vigant Consulting,Business Services,3.2,1,0,0
2190,"AI Cloud DevOps Engineer - Data Science, Senior Consultant",96839,156930,Washington,DC,Guidehouse,Business Services,3.2,1,1,1
2191,Senior Customer Solutions Data Engineer,131832,146036,Washington,DC,Salesforce,Information Technology,4.3,1,0,0
2192,Research Scientist (Traumatic Brain Injury),59740,125421,Bethesda,MD,General Dy0mics,Aerospace & Defense,3.5,0,0,1
2193,Behavioral Scientist (Program Director In Geography / Anthropology),53245,134857,Alexandria,VA,USA Government,Government,3.9,1,0,1
2194,Insider Threat Social Scientist Research Assistant,32819,51110,Washington,DC,"QED Systems, LLC",Accounting & Legal,2.9,0,1,0
2195,Data Engineer,0,0,Arlington,VA,540,0,0,1,1,0
2196,Physical Scientist (Program Director),58742,145310,Alexandria,VA,USA Government,Government,3.9,0,1,1
2197,Data Engineer- Secret Clearance,92747,111044,Washington,DC,Deloitte,Accounting & Legal,3.9,1,0,0
2198,Image Scientist,60146,95298,Springfield,VA,Perspecta,Aerospace & Defense,3,1,1,1
2199,PHP Data Engineer,55665,79468,Washington,DC,Insomniac Design,Information Technology,3.9,0,1,0
2200,Senior Scientist - Chemical,116666,166999,Washington,DC,SAIC,Information Technology,3.6,0,0,0
2201,Sig0l Processing Research Scientist,0,0,Arlington,VA,Raytheon Intelligence &amp;amp; Space,Aerospace & Defense,4,1,1,1
2202,Biosurveillance Senior Scientist,83360,169663,Washington,DC,SAIC,Information Technology,3.6,0,0,0
2203,Biologist/Toxicologist/Environmental Engineer/Physical Scientist/Chemist,48815,82257,Washington,DC,Environmental Protection Agency,Government,3.3,1,0,0
2204,Data Engineer,0,0,McLean,VA,KWS Pvt. Ltd,Manufacturing,4.2,0,0,0
2205,SUPV PHYSICAL SCIENTIST,54472,93750,Bethesda,MD,Department of Defense,Government,3.3,1,1,0
2206,Interdiscipli0ry Scientist,45763,82695,Silver Spring,MD,Department of Health And Human Services,Government,2.6,1,0,0
2207,Scientist III,88164,115297,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,1,1,0
2208,Data Engineer,63984,123389,Mc Lean,VA,Cognosante,Information Technology,3,1,0,0
2209,Big Data Engineer,60065,110887,Rockville,MD,PVK Corporation,Information Technology,3.7,0,0,0
2210,Data Engineer,53540,100876,Fairfax,VA,ERPi,Business Services,3.8,1,1,0
2211,Data Engineer,0,0,Rockville,MD,Tripoint Solutions,Information Technology,5,1,1,0
2212,Bioinformatics Scientist,68687,111200,Bethesda,MD,Columbus Technologies And Services,Government,3.9,0,1,1
2213,Data A0lytics Project Manager,0,0,Washington,DC,"Oasis Systems, Inc.",Business Services,2.9,1,1,0
2214,Full Stack Developer - Data Science,58890,72830,Washington,DC,Guidehouse,Business Services,3.2,0,0,0
2215,Scientist/Engineer V - BMC3 (TS/SCI) DODP3,65282,117128,Arlington,VA,E3 Federal Solutions,Business Services,4.5,0,1,0
2216,Senior Research Scientist,60320,132114,Silver Spring,MD,Icon,Biotech & Pharmaceuticals,3.4,0,1,0
2217,Data Engineer,60583,105478,Mc Lean,VA,Attain,Business Services,2.7,0,0,0
2218,Data Science Specialist,81521,134646,Chantilly,VA,The Aerospace Corporation,Aerospace & Defense,3.8,0,1,1
2219,Big Data Engineer Principal,99648,119838,Springfield,VA,SAIC,Information Technology,3.6,0,0,0
2220,Data Engineer,100468,117042,Chantilly,VA,The Aerospace Corporation,Aerospace & Defense,3.8,1,1,0
2221,Data Engineer,54279,104141,McLean,VA,eTek IT Service,Information Technology,3.6,1,0,0
2222,Clinical Laboratory Scientist (Medical Technologist),54749,91656,Washington,DC,US Department of Justice,Government,3.9,1,1,0
2223,Research Scientist - OCT19-01,79063,113051,Alexandria,VA,Human Resources Research Organization,0,3.9,0,1,0
2224,Joint Strike Fighter Program Office Engineer/Scientist III,72734,91700,Arlington,VA,HTii,Aerospace & Defense,4.7,1,0,0
2225,DHS-NTC Senior Scientist,0,0,Washington,DC,DEFTEC Corporation,0,1,1,1,0
2226,Scientist III,63988,138294,Burke,VA,ENSCO,Aerospace & Defense,4,1,1,0
2227,IRS PATHWAYS RECENT GRADUATE PROGRAM (SOCIAL SCIENTIST),58078,121372,Washington,DC,US Department of Treasury,Government,3.6,1,1,1
2228,Data Engineer,0,0,Alexandria,VA,Blue Orange Digital,0,0,1,0,0
2229,Data A0lyst,0,0,Sterling,VA,"Weris, Inc.",Government,0,1,1,0
2230,IRS PATHWAYS RECENT GRADUATE PROGRAM (SOCIAL SCIENTIST),55366,116210,Washington,DC,Inter0l Revenue Service,Government,3.5,1,1,1
2231,Cyber Research Scientist,137367,155399,Silver Spring,MD,Perspecta Labs,Telecommunications,4.8,1,1,1
2232,Data Engineer,61190,115522,Reston,VA,Qbase,Transportation & Logistics,3.8,1,0,0
2233,NOA2012: Support Scientist Ocean Data Assimilation,40261,91137,College Park,MD,"I.M. Systems Group, Inc.",Business Services,3.5,0,1,1
2234,NOA2013: Aerosol Data Assimilation,27842,56870,College Park,MD,I.M. Systems Group,Business Services,3.5,0,1,0
2235,Big Data Engineer/Developer,66234,125457,McLean,VA,MSRCosmos,Information Technology,3.8,0,1,0
2236,Lead Data Engineer - Risk & Anti-Money Laundering Technology,111608,125262,McLean,VA,Capital One,Fi0nce,3.8,1,1,0
2237,Senior Staff Scientist - OCT19-02,77205,113312,Alexandria,VA,Human Resources Research Organization,0,3.9,0,0,0
2238,Senior Cyber Research Scientist,0,0,College Park,MD,Apex Systems,Business Services,3.8,1,1,1
2239,Data A0lytics Specialist,49560,77573,Springfield,VA,Cybermedia Technologies,Accounting & Legal,3.7,1,0,0
2240,"Data Engineer, Lead",95665,165443,Arlington,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,0
2241,Big Data Engineer,84051,97443,Chantilly,VA,Peraton,Aerospace & Defense,3.4,0,0,0
2242,Computer Scientist - Machine Learning Hardware,72789,98012,Arlington,VA,University of Southern California,Education,4.2,0,1,1
2243,Health Scientist GS-601-12/13,50137,85988,Beltsville,MD,FDA Center for Tobacco Products,Government,3.9,1,0,0
2244,Senior Data Engineer,0,0,McLean,VA,SSN Group LLC,Accounting & Legal,5,1,1,0
2245,Scientist II (Electrophysiologist),0,0,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,0,0,0
2246,Data Science Specialist,89466,108735,Alexandria,VA,Applied Research Associates,Government,3.7,1,0,0
2247,Computer Scientists,62321,107568,Falls Church,VA,STS Aviation,Aerospace & Defense,3,1,0,0
2248,Assistant Research Scientist,56687,106827,College Park,MD,University of Maryland,Education,4.3,0,0,0
2249,Ecological Scientist,67169,113721,Washington,DC,Exponent,Business Services,3.5,0,1,1
2250,SAR Imagery Scientist,0,0,Springfield,VA,Armatus Solutions,0,0,1,1,0
2251,Scientist III Integrated A0lytics,0,0,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,1,1,0
2252,Scientist III - Upstream Biomanufacturing,88164,115297,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,1,1,0
2253,Data scientist SME,96728,158652,Herndon,VA,Berico Technologies,Aerospace & Defense,3.5,0,0,0
2254,Python Data Engineer,0,0,Reston,VA,TalTeam,Business Services,3.7,0,0,0
2255,Data Engineer / A0lytics,99793,117643,Springfield,VA,Blackspoke,Government,5,0,1,0
2256,Data Engineer,70353,77647,Vien0,VA,Jacobs,Business Services,3.6,1,0,0
2257,Big Data- Software Developer-Mid level,84424,120012,College Park,MD,"Clarity Innovation, LLC",Business Services,5,0,0,0
2258,"Principal Program Manager, Fi0nce Operations Data A0lytics",50061,102101,Arlington,VA,Amazon,Information Technology,3.9,0,0,0
2259,"General Engineer, Electronics Engineer, Computer Engineer, Aerospace Engineer or Computer Scientist",56143,96056,Washington,DC,"Department of Commerce, Office of Inspector General",Government,2.5,1,0,0
2260,"Research Scientist, Talent Assessment",101568,178651,Arlington,VA,Amazon,Information Technology,3.9,0,0,0
2261,SAS/SQL Data A0lyst,54955,101171,Alexandria,VA,"Panum Group, LLC",Information Technology,4.1,1,1,0
2262,Sr. Scientist - Mixed Autonomy,68202,140175,Arlington,VA,BAE Systems USA,Aerospace & Defense,3.6,1,1,1
2263,"Physical Scientist, GS-1301-9/11 (MP-KW)",38623,73135,Reston,VA,Department Of The Interior,Government,3.6,0,1,1
2264,Image Scientist (TS/SCI security clearance required),0,0,Springfield,VA,IC-CAP,0,5,1,1,1
2265,Image Scientist (TS/SCI clearance required),0,0,Springfield,VA,IC-CAP,0,5,1,1,1
2266,NIH Data and Technology Advancement (DATA) Scholar Program,0,0,Bethesda,MD,NIH,Biotech & Pharmaceuticals,4.2,0,0,1
2267,Data & A0lytics Consultant (DC),45968,71211,Washington,DC,SEI,Business Services,3.9,1,1,0
2268,Associate Scientist 1 - Sterility,33094,77919,Rockville,MD,MilliporeSigma,Biotech & Pharmaceuticals,3.5,1,1,0
2269,Senior Data Engineer,0,0,Alexandria,VA,Cross Screen Media,Business Services,5,1,0,0
2270,Associate Scientist 1 - Sterility,34415,78814,Rockville,MD,Merck KGaA,Biotech & Pharmaceuticals,4,1,1,0
2271,Downstream Processing Scientist,41138,94107,Bethesda,MD,Axle Informatics,Information Technology,3.8,0,1,1
2272,Data Engineer,63209,111783,Chantilly,VA,General Dy0mics Mission Systems,Aerospace & Defense,3.5,1,1,0
2273,Social Scientist Level 4 (NCE) TFII-SS,108134,131786,Springfield,VA,Future Technologies Inc.,Accounting & Legal,3.3,0,1,0
2274,"Computer Scientist, AST, Data A0lysis",92001,109660,Greenbelt,MD,0SA,Government,4.4,0,0,0
